FrameCount, FrameTime, groupSizeX, groupSizeY, groupNumX, groupNumY, worksetSizeX, worksetSizeY, 
1078, 0.017363, 160, 3, 10, 300, 1600, 900, 
1079, 0.017209, 160, 3, 10, 300, 1600, 900, 
1080, 0.017703, 160, 3, 10, 300, 1600, 900, 
1081, 0.017325, 160, 3, 10, 300, 1600, 900, 
1082, 0.017390, 160, 3, 10, 300, 1600, 900, 
1083, 0.017432, 160, 3, 10, 300, 1600, 900, 
1084, 0.017749, 160, 3, 10, 300, 1600, 900, 
1085, 0.017397, 160, 3, 10, 300, 1600, 900, 
1086, 0.017240, 160, 3, 10, 300, 1600, 900, 
1087, 0.017915, 160, 3, 10, 300, 1600, 900, 
1088, 0.017301, 160, 3, 10, 300, 1600, 900, 
1089, 0.017620, 160, 3, 10, 300, 1600, 900, 
1090, 0.017154, 160, 3, 10, 300, 1600, 900, 
1091, 0.017526, 160, 3, 10, 300, 1600, 900, 
1092, 0.017579, 160, 3, 10, 300, 1600, 900, 
1093, 0.017397, 160, 3, 10, 300, 1600, 900, 
1094, 0.017516, 160, 3, 10, 300, 1600, 900, 
1095, 0.017567, 160, 3, 10, 300, 1600, 900, 
1096, 0.016409, 160, 3, 10, 300, 1600, 900, 
1097, 0.017562, 160, 3, 10, 300, 1600, 900, 
1098, 0.017280, 160, 3, 10, 300, 1600, 900, 
1099, 0.017592, 160, 3, 10, 300, 1600, 900, 
1100, 0.017245, 160, 3, 10, 300, 1600, 900, 
1101, 0.017336, 160, 3, 10, 300, 1600, 900, 
1102, 0.017395, 160, 3, 10, 300, 1600, 900, 
1103, 0.017443, 160, 3, 10, 300, 1600, 900, 
1104, 0.017477, 160, 3, 10, 300, 1600, 900, 
1105, 0.017721, 160, 3, 10, 300, 1600, 900, 
1106, 0.017325, 160, 3, 10, 300, 1600, 900, 
1107, 0.017526, 160, 3, 10, 300, 1600, 900, 
1108, 0.017708, 160, 3, 10, 300, 1600, 900, 
1109, 0.017904, 160, 3, 10, 300, 1600, 900, 
1110, 0.017133, 160, 3, 10, 300, 1600, 900, 
1111, 0.017351, 160, 3, 10, 300, 1600, 900, 
1112, 0.017217, 160, 3, 10, 300, 1600, 900, 
1113, 0.017380, 160, 3, 10, 300, 1600, 900, 
1114, 0.017326, 160, 3, 10, 300, 1600, 900, 
1115, 0.017378, 160, 3, 10, 300, 1600, 900, 
1116, 0.017584, 160, 3, 10, 300, 1600, 900, 
1117, 0.017408, 160, 3, 10, 300, 1600, 900, 
1118, 0.017519, 160, 3, 10, 300, 1600, 900, 
1119, 0.016273, 160, 3, 10, 300, 1600, 900, 
1120, 0.017236, 160, 3, 10, 300, 1600, 900, 
1121, 0.017301, 160, 3, 10, 300, 1600, 900, 
1122, 0.017382, 160, 3, 10, 300, 1600, 900, 
1123, 0.017443, 160, 3, 10, 300, 1600, 900, 
1124, 0.017357, 160, 3, 10, 300, 1600, 900, 
1125, 0.017667, 160, 3, 10, 300, 1600, 900, 
1126, 0.017159, 160, 3, 10, 300, 1600, 900, 
1127, 0.017347, 160, 3, 10, 300, 1600, 900, 
1128, 0.017439, 160, 3, 10, 300, 1600, 900, 
1129, 0.017352, 160, 3, 10, 300, 1600, 900, 
1130, 0.017501, 160, 3, 10, 300, 1600, 900, 
1131, 0.017184, 160, 3, 10, 300, 1600, 900, 
1132, 0.017770, 160, 3, 10, 300, 1600, 900, 
1133, 0.017540, 160, 3, 10, 300, 1600, 900, 
1134, 0.017755, 160, 3, 10, 300, 1600, 900, 
1135, 0.016718, 160, 3, 10, 300, 1600, 900, 
1136, 0.016709, 160, 3, 10, 300, 1600, 900, 
1137, 0.017388, 160, 3, 10, 300, 1600, 900, 
1138, 0.017482, 160, 3, 10, 300, 1600, 900, 
1139, 0.017399, 160, 3, 10, 300, 1600, 900, 
1140, 0.017551, 160, 3, 10, 300, 1600, 900, 
1141, 0.017586, 160, 3, 10, 300, 1600, 900, 
1142, 0.017532, 160, 3, 10, 300, 1600, 900, 
1143, 0.016456, 160, 3, 10, 300, 1600, 900, 
1144, 0.017490, 160, 3, 10, 300, 1600, 900, 
1145, 0.017656, 160, 3, 10, 300, 1600, 900, 
1146, 0.017358, 160, 3, 10, 300, 1600, 900, 
1147, 0.017381, 160, 3, 10, 300, 1600, 900, 
1148, 0.017313, 160, 3, 10, 300, 1600, 900, 
1149, 0.017363, 160, 3, 10, 300, 1600, 900, 
1150, 0.017577, 160, 3, 10, 300, 1600, 900, 
1151, 0.018785, 160, 3, 10, 300, 1600, 900, 
1152, 0.019156, 160, 3, 10, 300, 1600, 900, 
1153, 0.017386, 160, 3, 10, 300, 1600, 900, 
1154, 0.017776, 160, 3, 10, 300, 1600, 900, 
1155, 0.016475, 160, 3, 10, 300, 1600, 900, 
1156, 0.017170, 160, 3, 10, 300, 1600, 900, 
1157, 0.017425, 160, 3, 10, 300, 1600, 900, 
1158, 0.017280, 160, 3, 10, 300, 1600, 900, 
1159, 0.017303, 160, 3, 10, 300, 1600, 900, 
1160, 0.017546, 160, 3, 10, 300, 1600, 900, 
1161, 0.016547, 160, 3, 10, 300, 1600, 900, 
1162, 0.016483, 160, 3, 10, 300, 1600, 900, 
1163, 0.016549, 160, 3, 10, 300, 1600, 900, 
1164, 0.016370, 160, 3, 10, 300, 1600, 900, 
1165, 0.016612, 160, 3, 10, 300, 1600, 900, 
1166, 0.016468, 160, 3, 10, 300, 1600, 900, 
1167, 0.016531, 160, 3, 10, 300, 1600, 900, 
1168, 0.016324, 160, 3, 10, 300, 1600, 900, 
1169, 0.016516, 160, 3, 10, 300, 1600, 900, 
1170, 0.016585, 160, 3, 10, 300, 1600, 900, 
1171, 0.016353, 160, 3, 10, 300, 1600, 900, 
1172, 0.016462, 160, 3, 10, 300, 1600, 900, 
1173, 0.016105, 160, 3, 10, 300, 1600, 900, 
1174, 0.016185, 160, 3, 10, 300, 1600, 900, 
1175, 0.015562, 160, 3, 10, 300, 1600, 900, 
1176, 0.015079, 160, 3, 10, 300, 1600, 900, 
1177, 0.016529, 160, 3, 10, 300, 1600, 900, 
1178, 0.016388, 160, 3, 10, 300, 1600, 900, 
1179, 0.016562, 160, 3, 10, 300, 1600, 900, 
1180, 0.014364, 160, 3, 10, 300, 1600, 900, 
1181, 0.013125, 160, 3, 10, 300, 1600, 900, 
1182, 0.012899, 160, 3, 10, 300, 1600, 900, 
1183, 0.013070, 160, 3, 10, 300, 1600, 900, 
1184, 0.012188, 160, 3, 10, 300, 1600, 900, 
1185, 0.013077, 160, 3, 10, 300, 1600, 900, 
1186, 0.012995, 160, 3, 10, 300, 1600, 900, 
1187, 0.013049, 160, 3, 10, 300, 1600, 900, 
1188, 0.012338, 160, 3, 10, 300, 1600, 900, 
1189, 0.012982, 160, 3, 10, 300, 1600, 900, 
1190, 0.012917, 160, 3, 10, 300, 1600, 900, 
1191, 0.012837, 160, 3, 10, 300, 1600, 900, 
1192, 0.012880, 160, 3, 10, 300, 1600, 900, 
1193, 0.011566, 160, 3, 10, 300, 1600, 900, 
1194, 0.011076, 160, 3, 10, 300, 1600, 900, 
1195, 0.011087, 160, 3, 10, 300, 1600, 900, 
1196, 0.010386, 160, 3, 10, 300, 1600, 900, 
1197, 0.011013, 160, 3, 10, 300, 1600, 900, 
1198, 0.010471, 160, 3, 10, 300, 1600, 900, 
1199, 0.010715, 160, 3, 10, 300, 1600, 900, 
1200, 0.010961, 160, 3, 10, 300, 1600, 900, 
1201, 0.009791, 160, 3, 10, 300, 1600, 900, 
1202, 0.009746, 160, 3, 10, 300, 1600, 900, 
1203, 0.009919, 160, 3, 10, 300, 1600, 900, 
1204, 0.009164, 160, 3, 10, 300, 1600, 900, 
1205, 0.009945, 160, 3, 10, 300, 1600, 900, 
1206, 0.009434, 160, 3, 10, 300, 1600, 900, 
1207, 0.010143, 160, 3, 10, 300, 1600, 900, 
1208, 0.009112, 160, 3, 10, 300, 1600, 900, 
1209, 0.009920, 160, 3, 10, 300, 1600, 900, 
1210, 0.010054, 160, 3, 10, 300, 1600, 900, 
1211, 0.009165, 160, 3, 10, 300, 1600, 900, 
1212, 0.009778, 160, 3, 10, 300, 1600, 900, 
1213, 0.009143, 160, 3, 10, 300, 1600, 900, 
1214, 0.009833, 160, 3, 10, 300, 1600, 900, 
1215, 0.009143, 160, 3, 10, 300, 1600, 900, 
1216, 0.009805, 160, 3, 10, 300, 1600, 900, 
1217, 0.009957, 160, 3, 10, 300, 1600, 900, 
1218, 0.009127, 160, 3, 10, 300, 1600, 900, 
1219, 0.009877, 160, 3, 10, 300, 1600, 900, 
1220, 0.009170, 160, 3, 10, 300, 1600, 900, 
1221, 0.009982, 160, 3, 10, 300, 1600, 900, 
1222, 0.009141, 160, 3, 10, 300, 1600, 900, 
1223, 0.009620, 160, 3, 10, 300, 1600, 900, 
1224, 0.009899, 160, 3, 10, 300, 1600, 900, 
1225, 0.009164, 160, 3, 10, 300, 1600, 900, 
1226, 0.009873, 160, 3, 10, 300, 1600, 900, 
1227, 0.009172, 160, 3, 10, 300, 1600, 900, 
1228, 0.009987, 160, 3, 10, 300, 1600, 900, 
1229, 0.009741, 160, 3, 10, 300, 1600, 900, 
1230, 0.009057, 160, 3, 10, 300, 1600, 900, 
1231, 0.010001, 160, 3, 10, 300, 1600, 900, 
1232, 0.009171, 160, 3, 10, 300, 1600, 900, 
1233, 0.009851, 160, 3, 10, 300, 1600, 900, 
1234, 0.009103, 160, 3, 10, 300, 1600, 900, 
1235, 0.005797, 30, 3, 160, 30, 1600, 900, 
1236, 0.000697, 30, 3, 160, 30, 1600, 900, 
1237, 0.000508, 30, 3, 160, 30, 1600, 900, 
1238, 0.009989, 30, 3, 160, 30, 1600, 900, 
1239, 0.011277, 30, 3, 160, 30, 1600, 900, 
1240, 0.011201, 30, 3, 160, 30, 1600, 900, 
1241, 0.010485, 30, 3, 160, 30, 1600, 900, 
1242, 0.011228, 30, 3, 160, 30, 1600, 900, 
1243, 0.011210, 30, 3, 160, 30, 1600, 900, 
1244, 0.010497, 30, 3, 160, 30, 1600, 900, 
1245, 0.011255, 30, 3, 160, 30, 1600, 900, 
1246, 0.011142, 30, 3, 160, 30, 1600, 900, 
1247, 0.010515, 30, 3, 160, 30, 1600, 900, 
1248, 0.011274, 30, 3, 160, 30, 1600, 900, 
1249, 0.011192, 30, 3, 160, 30, 1600, 900, 
1250, 0.010481, 30, 3, 160, 30, 1600, 900, 
1251, 0.011232, 30, 3, 160, 30, 1600, 900, 
1252, 0.011180, 30, 3, 160, 30, 1600, 900, 
1253, 0.010485, 30, 3, 160, 30, 1600, 900, 
1254, 0.011230, 30, 3, 160, 30, 1600, 900, 
1255, 0.011221, 30, 3, 160, 30, 1600, 900, 
1256, 0.010400, 30, 3, 160, 30, 1600, 900, 
1257, 0.011336, 30, 3, 160, 30, 1600, 900, 
1258, 0.011138, 30, 3, 160, 30, 1600, 900, 
1259, 0.010537, 30, 3, 160, 30, 1600, 900, 
1260, 0.011232, 30, 3, 160, 30, 1600, 900, 
1261, 0.011218, 30, 3, 160, 30, 1600, 900, 
1262, 0.010546, 30, 3, 160, 30, 1600, 900, 
1263, 0.011203, 30, 3, 160, 30, 1600, 900, 
1264, 0.010572, 30, 3, 160, 30, 1600, 900, 
1265, 0.011148, 30, 3, 160, 30, 1600, 900, 
1266, 0.011265, 30, 3, 160, 30, 1600, 900, 
1267, 0.010616, 30, 3, 160, 30, 1600, 900, 
1268, 0.011123, 30, 3, 160, 30, 1600, 900, 
1269, 0.011222, 30, 3, 160, 30, 1600, 900, 
1270, 0.010531, 30, 3, 160, 30, 1600, 900, 
1271, 0.011174, 30, 3, 160, 30, 1600, 900, 
1272, 0.011223, 30, 3, 160, 30, 1600, 900, 
1273, 0.010492, 30, 3, 160, 30, 1600, 900, 
1274, 0.011233, 30, 3, 160, 30, 1600, 900, 
1275, 0.011194, 30, 3, 160, 30, 1600, 900, 
1276, 0.010534, 30, 3, 160, 30, 1600, 900, 
1277, 0.011278, 30, 3, 160, 30, 1600, 900, 
1278, 0.011230, 30, 3, 160, 30, 1600, 900, 
1279, 0.010503, 30, 3, 160, 30, 1600, 900, 
1280, 0.011346, 30, 3, 160, 30, 1600, 900, 
1281, 0.011270, 30, 3, 160, 30, 1600, 900, 
1282, 0.008083, 30, 3, 160, 30, 1600, 900, 
1283, 0.009209, 30, 3, 160, 30, 1600, 900, 
1284, 0.010878, 30, 3, 160, 30, 1600, 900, 
1285, 0.011311, 30, 3, 160, 30, 1600, 900, 
1286, 0.011202, 30, 3, 160, 30, 1600, 900, 
1287, 0.010515, 30, 3, 160, 30, 1600, 900, 
1288, 0.011260, 30, 3, 160, 30, 1600, 900, 
1289, 0.011152, 30, 3, 160, 30, 1600, 900, 
1290, 0.010488, 30, 3, 160, 30, 1600, 900, 
1291, 0.011238, 30, 3, 160, 30, 1600, 900, 
1292, 0.011164, 30, 3, 160, 30, 1600, 900, 
1293, 0.010450, 30, 3, 160, 30, 1600, 900, 
1294, 0.011207, 30, 3, 160, 30, 1600, 900, 
1295, 0.011211, 30, 3, 160, 30, 1600, 900, 
1296, 0.010477, 30, 3, 160, 30, 1600, 900, 
1297, 0.011306, 30, 3, 160, 30, 1600, 900, 
1298, 0.011173, 30, 3, 160, 30, 1600, 900, 
1299, 0.010547, 30, 3, 160, 30, 1600, 900, 
1300, 0.011229, 30, 3, 160, 30, 1600, 900, 
1301, 0.011215, 30, 3, 160, 30, 1600, 900, 
1302, 0.010475, 30, 3, 160, 30, 1600, 900, 
1303, 0.011230, 30, 3, 160, 30, 1600, 900, 
1304, 0.011187, 30, 3, 160, 30, 1600, 900, 
1305, 0.010533, 30, 3, 160, 30, 1600, 900, 
1306, 0.011358, 30, 3, 160, 30, 1600, 900, 
1307, 0.011203, 30, 3, 160, 30, 1600, 900, 
1308, 0.010503, 30, 3, 160, 30, 1600, 900, 
1309, 0.011256, 30, 3, 160, 30, 1600, 900, 
1310, 0.011210, 30, 3, 160, 30, 1600, 900, 
1311, 0.010519, 30, 3, 160, 30, 1600, 900, 
1312, 0.011247, 30, 3, 160, 30, 1600, 900, 
1313, 0.011174, 30, 3, 160, 30, 1600, 900, 
1314, 0.010520, 30, 3, 160, 30, 1600, 900, 
1315, 0.011283, 30, 3, 160, 30, 1600, 900, 
1316, 0.011157, 30, 3, 160, 30, 1600, 900, 
1317, 0.010703, 30, 3, 160, 30, 1600, 900, 
1318, 0.011044, 30, 3, 160, 30, 1600, 900, 
1319, 0.011152, 30, 3, 160, 30, 1600, 900, 
1320, 0.010499, 30, 3, 160, 30, 1600, 900, 
1321, 0.011233, 30, 3, 160, 30, 1600, 900, 
1322, 0.010568, 30, 3, 160, 30, 1600, 900, 
1323, 0.011122, 30, 3, 160, 30, 1600, 900, 
1324, 0.011182, 30, 3, 160, 30, 1600, 900, 
1325, 0.010527, 30, 3, 160, 30, 1600, 900, 
1326, 0.011190, 30, 3, 160, 30, 1600, 900, 
1327, 0.011248, 30, 3, 160, 30, 1600, 900, 
1328, 0.010517, 30, 3, 160, 30, 1600, 900, 
1329, 0.011220, 30, 3, 160, 30, 1600, 900, 
1330, 0.011172, 30, 3, 160, 30, 1600, 900, 
1331, 0.010557, 30, 3, 160, 30, 1600, 900, 
1332, 0.011202, 30, 3, 160, 30, 1600, 900, 
1333, 0.011225, 30, 3, 160, 30, 1600, 900, 
1334, 0.010556, 30, 3, 160, 30, 1600, 900, 
1335, 0.011182, 30, 3, 160, 30, 1600, 900, 
1336, 0.011122, 30, 3, 160, 30, 1600, 900, 
1337, 0.010497, 30, 3, 160, 30, 1600, 900, 
1338, 0.011302, 30, 3, 160, 30, 1600, 900, 
1339, 0.011196, 30, 3, 160, 30, 1600, 900, 
1340, 0.010451, 30, 3, 160, 30, 1600, 900, 
1341, 0.011276, 30, 3, 160, 30, 1600, 900, 
1342, 0.011192, 30, 3, 160, 30, 1600, 900, 
1343, 0.010498, 30, 3, 160, 30, 1600, 900, 
1344, 0.011231, 30, 3, 160, 30, 1600, 900, 
1345, 0.011482, 30, 3, 160, 30, 1600, 900, 
1346, 0.010530, 30, 3, 160, 30, 1600, 900, 
1347, 0.011226, 30, 3, 160, 30, 1600, 900, 
1348, 0.011192, 30, 3, 160, 30, 1600, 900, 
1349, 0.010527, 30, 3, 160, 30, 1600, 900, 
1350, 0.011250, 30, 3, 160, 30, 1600, 900, 
1351, 0.011221, 30, 3, 160, 30, 1600, 900, 
1352, 0.010494, 30, 3, 160, 30, 1600, 900, 
1353, 0.011253, 30, 3, 160, 30, 1600, 900, 
1354, 0.013102, 30, 3, 160, 30, 1600, 900, 
1355, 0.010508, 30, 3, 160, 30, 1600, 900, 
1356, 0.011272, 30, 3, 160, 30, 1600, 900, 
1357, 0.011194, 30, 3, 160, 30, 1600, 900, 
1358, 0.010464, 30, 3, 160, 30, 1600, 900, 
1359, 0.011312, 30, 3, 160, 30, 1600, 900, 
1360, 0.011205, 30, 3, 160, 30, 1600, 900, 
1361, 0.010558, 30, 3, 160, 30, 1600, 900, 
1362, 0.011234, 30, 3, 160, 30, 1600, 900, 
1363, 0.011440, 30, 3, 160, 30, 1600, 900, 
1364, 0.010338, 30, 3, 160, 30, 1600, 900, 
1365, 0.011259, 30, 3, 160, 30, 1600, 900, 
1366, 0.011284, 30, 3, 160, 30, 1600, 900, 
1367, 0.010698, 30, 3, 160, 30, 1600, 900, 
1368, 0.011182, 30, 3, 160, 30, 1600, 900, 
1369, 0.011374, 30, 3, 160, 30, 1600, 900, 
1370, 0.010317, 30, 3, 160, 30, 1600, 900, 
1371, 0.011278, 30, 3, 160, 30, 1600, 900, 
1372, 0.011260, 30, 3, 160, 30, 1600, 900, 
1373, 0.010517, 30, 3, 160, 30, 1600, 900, 
1374, 0.011445, 30, 3, 160, 30, 1600, 900, 
1375, 0.011048, 30, 3, 160, 30, 1600, 900, 
1376, 0.010697, 30, 3, 160, 30, 1600, 900, 
1377, 0.011172, 30, 3, 160, 30, 1600, 900, 
1378, 0.011194, 30, 3, 160, 30, 1600, 900, 
1379, 0.010523, 30, 3, 160, 30, 1600, 900, 
1380, 0.011257, 30, 3, 160, 30, 1600, 900, 
1381, 0.011263, 30, 3, 160, 30, 1600, 900, 
1382, 0.010522, 30, 3, 160, 30, 1600, 900, 
1383, 0.011317, 30, 3, 160, 30, 1600, 900, 
1384, 0.011120, 30, 3, 160, 30, 1600, 900, 
1385, 0.010544, 30, 3, 160, 30, 1600, 900, 
1386, 0.011199, 30, 3, 160, 30, 1600, 900, 
1387, 0.010572, 30, 3, 160, 30, 1600, 900, 
1388, 0.011102, 30, 3, 160, 30, 1600, 900, 
1389, 0.011311, 30, 3, 160, 30, 1600, 900, 
1390, 0.010539, 30, 3, 160, 30, 1600, 900, 
1391, 0.011253, 30, 3, 160, 30, 1600, 900, 
1392, 0.011209, 30, 3, 160, 30, 1600, 900, 
1393, 0.010452, 30, 3, 160, 30, 1600, 900, 
1394, 0.011236, 30, 3, 160, 30, 1600, 900, 
1395, 0.011229, 30, 3, 160, 30, 1600, 900, 
1396, 0.010470, 30, 3, 160, 30, 1600, 900, 
1397, 0.011183, 30, 3, 160, 30, 1600, 900, 
1398, 0.011219, 30, 3, 160, 30, 1600, 900, 
1399, 0.010508, 30, 3, 160, 30, 1600, 900, 
1400, 0.011189, 30, 3, 160, 30, 1600, 900, 
1401, 0.011197, 30, 3, 160, 30, 1600, 900, 
1402, 0.010512, 30, 3, 160, 30, 1600, 900, 
1403, 0.011346, 30, 3, 160, 30, 1600, 900, 
1404, 0.011193, 30, 3, 160, 30, 1600, 900, 
1405, 0.010525, 30, 3, 160, 30, 1600, 900, 
1406, 0.011271, 30, 3, 160, 30, 1600, 900, 
1407, 0.011218, 30, 3, 160, 30, 1600, 900, 
1408, 0.010502, 30, 3, 160, 30, 1600, 900, 
1409, 0.011214, 30, 3, 160, 30, 1600, 900, 
1410, 0.009180, 30, 3, 160, 30, 1600, 900, 
1411, 0.008331, 30, 3, 160, 30, 1600, 900, 
1412, 0.011161, 30, 3, 160, 30, 1600, 900, 
1413, 0.010491, 30, 3, 160, 30, 1600, 900, 
1414, 0.011254, 30, 3, 160, 30, 1600, 900, 
1415, 0.011200, 30, 3, 160, 30, 1600, 900, 
1416, 0.010503, 30, 3, 160, 30, 1600, 900, 
1417, 0.011255, 30, 3, 160, 30, 1600, 900, 
1418, 0.011075, 30, 3, 160, 30, 1600, 900, 
1419, 0.010475, 30, 3, 160, 30, 1600, 900, 
1420, 0.011242, 30, 3, 160, 30, 1600, 900, 
1421, 0.011131, 30, 3, 160, 30, 1600, 900, 
1422, 0.010478, 30, 3, 160, 30, 1600, 900, 
1423, 0.011301, 30, 3, 160, 30, 1600, 900, 
1424, 0.011207, 30, 3, 160, 30, 1600, 900, 
1425, 0.010412, 30, 3, 160, 30, 1600, 900, 
1426, 0.011218, 30, 3, 160, 30, 1600, 900, 
1427, 0.011201, 30, 3, 160, 30, 1600, 900, 
1428, 0.010488, 30, 3, 160, 30, 1600, 900, 
1429, 0.011218, 30, 3, 160, 30, 1600, 900, 
1430, 0.011155, 30, 3, 160, 30, 1600, 900, 
1431, 0.010613, 30, 3, 160, 30, 1600, 900, 
1432, 0.011126, 30, 3, 160, 30, 1600, 900, 
1433, 0.011317, 30, 3, 160, 30, 1600, 900, 
1434, 0.010436, 30, 3, 160, 30, 1600, 900, 
1435, 0.011196, 30, 3, 160, 30, 1600, 900, 
1436, 0.010612, 30, 3, 160, 30, 1600, 900, 
1437, 0.011145, 30, 3, 160, 30, 1600, 900, 
1438, 0.011204, 30, 3, 160, 30, 1600, 900, 
1439, 0.010801, 30, 3, 160, 30, 1600, 900, 
1440, 0.011026, 30, 3, 160, 30, 1600, 900, 
1441, 0.011226, 30, 3, 160, 30, 1600, 900, 
1442, 0.010515, 30, 3, 160, 30, 1600, 900, 
1443, 0.011185, 30, 3, 160, 30, 1600, 900, 
1444, 0.011212, 30, 3, 160, 30, 1600, 900, 
1445, 0.010507, 30, 3, 160, 30, 1600, 900, 
1446, 0.011214, 30, 3, 160, 30, 1600, 900, 
1447, 0.011207, 30, 3, 160, 30, 1600, 900, 
1448, 0.010480, 30, 3, 160, 30, 1600, 900, 
1449, 0.011238, 30, 3, 160, 30, 1600, 900, 
1450, 0.011177, 30, 3, 160, 30, 1600, 900, 
1451, 0.010453, 30, 3, 160, 30, 1600, 900, 
1452, 0.011243, 30, 3, 160, 30, 1600, 900, 
1453, 0.011205, 30, 3, 160, 30, 1600, 900, 
1454, 0.010506, 30, 3, 160, 30, 1600, 900, 
1455, 0.011242, 30, 3, 160, 30, 1600, 900, 
1456, 0.011225, 30, 3, 160, 30, 1600, 900, 
1457, 0.010487, 30, 3, 160, 30, 1600, 900, 
1458, 0.011221, 30, 3, 160, 30, 1600, 900, 
1459, 0.011207, 30, 3, 160, 30, 1600, 900, 
1460, 0.010543, 30, 3, 160, 30, 1600, 900, 
1461, 0.011282, 30, 3, 160, 30, 1600, 900, 
1462, 0.011209, 30, 3, 160, 30, 1600, 900, 
1463, 0.010496, 30, 3, 160, 30, 1600, 900, 
1464, 0.011353, 30, 3, 160, 30, 1600, 900, 
1465, 0.011160, 30, 3, 160, 30, 1600, 900, 
1466, 0.010496, 30, 3, 160, 30, 1600, 900, 
1467, 0.011244, 30, 3, 160, 30, 1600, 900, 
1468, 0.011154, 30, 3, 160, 30, 1600, 900, 
1469, 0.010465, 30, 3, 160, 30, 1600, 900, 
1470, 0.011251, 30, 3, 160, 30, 1600, 900, 
1471, 0.011212, 30, 3, 160, 30, 1600, 900, 
1472, 0.010509, 30, 3, 160, 30, 1600, 900, 
1473, 0.011214, 30, 3, 160, 30, 1600, 900, 
1474, 0.011222, 30, 3, 160, 30, 1600, 900, 
1475, 0.010480, 30, 3, 160, 30, 1600, 900, 
1476, 0.011233, 30, 3, 160, 30, 1600, 900, 
1477, 0.011197, 30, 3, 160, 30, 1600, 900, 
1478, 0.010500, 30, 3, 160, 30, 1600, 900, 
1479, 0.011193, 30, 3, 160, 30, 1600, 900, 
1480, 0.010567, 30, 3, 160, 30, 1600, 900, 
1481, 0.011159, 30, 3, 160, 30, 1600, 900, 
1482, 0.011187, 30, 3, 160, 30, 1600, 900, 
1483, 0.010548, 30, 3, 160, 30, 1600, 900, 
1484, 0.011179, 30, 3, 160, 30, 1600, 900, 
1485, 0.011235, 30, 3, 160, 30, 1600, 900, 
1486, 0.010560, 30, 3, 160, 30, 1600, 900, 
1487, 0.011177, 30, 3, 160, 30, 1600, 900, 
1488, 0.011276, 30, 3, 160, 30, 1600, 900, 
1489, 0.010470, 30, 3, 160, 30, 1600, 900, 
1490, 0.011194, 30, 3, 160, 30, 1600, 900, 
1491, 0.011246, 30, 3, 160, 30, 1600, 900, 
1492, 0.010495, 30, 3, 160, 30, 1600, 900, 
1493, 0.011269, 30, 3, 160, 30, 1600, 900, 
1494, 0.011333, 30, 3, 160, 30, 1600, 900, 
1495, 0.010366, 30, 3, 160, 30, 1600, 900, 
1496, 0.011288, 30, 3, 160, 30, 1600, 900, 
1497, 0.011219, 30, 3, 160, 30, 1600, 900, 
1498, 0.010482, 30, 3, 160, 30, 1600, 900, 
1499, 0.011260, 30, 3, 160, 30, 1600, 900, 
1500, 0.011215, 30, 3, 160, 30, 1600, 900, 
1501, 0.010519, 30, 3, 160, 30, 1600, 900, 
1502, 0.011249, 30, 3, 160, 30, 1600, 900, 
1503, 0.011421, 30, 3, 160, 30, 1600, 900, 
1504, 0.010341, 30, 3, 160, 30, 1600, 900, 
1505, 0.011304, 30, 3, 160, 30, 1600, 900, 
1506, 0.011159, 30, 3, 160, 30, 1600, 900, 
1507, 0.010512, 30, 3, 160, 30, 1600, 900, 
1508, 0.011218, 30, 3, 160, 30, 1600, 900, 
1509, 0.011211, 30, 3, 160, 30, 1600, 900, 
1510, 0.010563, 30, 3, 160, 30, 1600, 900, 
1511, 0.011168, 30, 3, 160, 30, 1600, 900, 
1512, 0.011253, 30, 3, 160, 30, 1600, 900, 
1513, 0.010526, 30, 3, 160, 30, 1600, 900, 
1514, 0.011230, 30, 3, 160, 30, 1600, 900, 
1515, 0.011410, 30, 3, 160, 30, 1600, 900, 
1516, 0.010450, 30, 3, 160, 30, 1600, 900, 
1517, 0.011246, 30, 3, 160, 30, 1600, 900, 
1518, 0.011161, 30, 3, 160, 30, 1600, 900, 
1519, 0.010522, 30, 3, 160, 30, 1600, 900, 
1520, 0.011205, 30, 3, 160, 30, 1600, 900, 
1521, 0.011234, 30, 3, 160, 30, 1600, 900, 
1522, 0.010499, 30, 3, 160, 30, 1600, 900, 
1523, 0.011305, 30, 3, 160, 30, 1600, 900, 
1524, 0.011193, 30, 3, 160, 30, 1600, 900, 
1525, 0.010518, 30, 3, 160, 30, 1600, 900, 
1526, 0.011219, 30, 3, 160, 30, 1600, 900, 
1527, 0.010615, 30, 3, 160, 30, 1600, 900, 
1528, 0.011168, 30, 3, 160, 30, 1600, 900, 
1529, 0.011196, 30, 3, 160, 30, 1600, 900, 
1530, 0.010529, 30, 3, 160, 30, 1600, 900, 
1531, 0.011172, 30, 3, 160, 30, 1600, 900, 
1532, 0.011226, 30, 3, 160, 30, 1600, 900, 
1533, 0.010466, 30, 3, 160, 30, 1600, 900, 
1534, 0.011455, 30, 3, 160, 30, 1600, 900, 
1535, 0.011063, 30, 3, 160, 30, 1600, 900, 
1536, 0.010501, 30, 3, 160, 30, 1600, 900, 
1537, 0.011295, 30, 3, 160, 30, 1600, 900, 
1538, 0.008742, 30, 3, 160, 30, 1600, 900, 
1539, 0.007980, 30, 3, 160, 30, 1600, 900, 
1540, 0.011222, 30, 3, 160, 30, 1600, 900, 
1541, 0.010477, 30, 3, 160, 30, 1600, 900, 
